Title,Old Price,Promotional Price,Rating,Link,Description
UBISOFT The Crew Motorfest sur PS5 – Une Expérience de Course en Monde Ouvert sur l’Île d’Hawaï,900.0,585.0,,https://www.jumia.ma/ubisoft-the-crew-motorfest-sur-ps5-une-experience-de-course-en-monde-ouvert-sur-lile-dhawai-65775720.html,"The Crew Motorfest sur PS5 – Une Expérience de Course en Monde Ouvert sur l’Île d’HawaïThe Crew Motorfest sur PS5 vous plonge dans un univers de course captivant situé sur l'île paradisiaque d’O'ahu, à Hawaï. Ce jeu de course en monde ouvert offre une variété d'environnements, de courses intenses et de véhicules iconiques pour vivre une aventure de conduite ultime. Avec un festival en toile de fond, The Crew Motorfest propose un gameplay dynamique et immersif qui combine la liberté de l'exploration et la passion pour la vitesse.Un Monde Inspiré par l'Île d’O'ahuLe jeu vous donne accès à un monde ouvert inspiré de la diversité des paysages hawaïens. Traversez des plages de sable fin, escaladez des montagnes, aventurez-vous dans des forêts tropicales et parcourez des villes animées, le tout dans un environnement vivant et interactif. L’île est parsemée de défis et de courses thématiques, inspirées par la culture automobile et les paysages exotiques d’Hawaï.Collection de Véhicules et Expériences DiversifiéesThe Crew Motorfest propose une large gamme de voitures de sport, de motos, de camions et même de véhicules électriques, pour satisfaire tous les passionnés de moteurs. Le jeu permet également de collectionner, personnaliser et améliorer chaque véhicule pour répondre aux besoins de chaque type de course. Que vous soyez amateur de vitesse sur les routes ou que vous préfériez les parcours off-road, Motorfest propose des activités pour tous les styles de conduite.Fonctionnalités Clés de The Crew MotorfestMonde Ouvert à Hawaï : Profitez d’un environnement ouvert et riche, avec des paysages uniques qui varient selon les régions de l'île.Modes de Jeu Multiples : Courses urbaines, tout-terrain, rallye, drift, et plus encore.Véhicules de Collection : Choisissez parmi une sélection de voitures, motos et autres véhicules, avec des options de personnalisation détaillées.Expériences Multijoueurs : Affrontez des pilotes du monde entier et participez à des défis de communauté.Conditions Météorologiques Dynamiques : L'île d’O'ahu change avec le temps, rendant chaque course unique et immersive."
Crash Bandicoot N. Sane Trilogy Nintendo Switch,550.0,449.0,5.0,https://www.jumia.ma/activision-crash-bandicoot-n.-sane-trilogy-nintendo-switch-61428129.html,"ournez, Sautez & Tapez ! Votre marsupial préféré, crash bandicoot, est de retour ! Il est amélioré, enthousiasmé et prêt à danser ! Redécouvrez crash bandicoot comme jamais auparavant. Surmontez des défis épiques et vivez des aventures extraordinaires dans les trois jeux à l'origine de tout : Crash Bandicoot, Crash Bandicoot 2: Cortex Strikes Back et Crash Bandicoot: Warped.Points fortsCrash BandicootLe Dr Neo Cortex a un plan pour s'emparer du monde et il veut pour cela créer une armée d'animaux génétiquement modifiés pour le servir. Il n'y a que vous qui puissiez aider crash à sauver les animaux, à libérer sa petite amie et à déjouer les plans de cortex.Crash Bandicoot 2: Cortex Strikes BackLe maléfique Dr Neo Cortex est de retour... mais cette fois il veut sauver le monde ? Et il demande de l'aide à son pire ennemi, crash bandicoot ? Serait-ce un nouveau plan machiavélique pour forcer crash à participer à la nouvelle expérience de cortex ? Crash pourra-t-il à nouveau l'emporter ou deviendra-t-il un serviteur décérébré de cortex"
Nintendo Adaptateur Chargeur Nintendo Switch / Nintendo Switch Pro - Type C,450.0,367.0,,https://www.jumia.ma/nintendo-adaptateur-chargeur-nintendo-switch-nintendo-switch-pro-type-c-65114305.html,"Profitez d'une expérience complète de console à domicile à tout moment et en tout lieu grâce à l'adaptateur secteur Nintendo Switch. Lorsque vous n’êtes pas à la maison, la Nintendo Switch peut être rechargée en branchant l’adaptateur secteur sur le connecteur USB Type-C de la console.Pour la première fois, les joueurs peuvent profiter d’une expérience complète sur console à tout moment et en tout lieu.Lorsqu'elle n'est pas connectée à la station d'accueil, la durée de vie de la batterie peut durer plus de six heures, mais varie en fonction du logiciel et des conditions d'utilisation.Lorsque vous n’êtes pas à la maison, la Nintendo Switch peut être rechargée en branchant l’adaptateur secteur sur le connecteur USB Type-C de la console.Assurez-vous que votre console Nintendo Switch est complètement chargée et prête à l'action grâce à cette alimentation secteur pratique.Adaptateur secteur de remplacement ou de rechange à utiliser avec votre console Nintendo Switch.Compatible avec la station d'accueil Switch.Câble USB de type C.Câble de 1,8 mètres. Compatible Nintendo Switch. Taille H13, L10, P5,5 cm.Remarque:En raison de l'effet de lumière, la couleur réelle peut être différente de la couleur sur site Veuillez permettre des différences de 1 à 3cm en raison de la mesure manuelle."
Data Frog 4K HD Video Game Console 2.4G Double Wireless Controller For PS1/FC/GBA 10000 Games Stick,450.0,331.0,,https://www.jumia.ma/generic-data-frog-4k-hd-video-game-console-2.4g-double-wireless-controller-for-ps1fcgba-10000-games-stick-65647118.html,"HDMI-compatible Video Game Stick 4K ConsoleThe portable mini game stick 4K TV games has a light and compact body.Plug and play, does not take up too much space, and is easy to carry, suitable for travel and home use.This video game console is suitable for ultra-high-definition TV/computer/monitor/projector, supports HDMI-compatible connection , has 1080P HD image quality, and can enjoy lively and interesting video games on the big screen.Support 9 Game FormatsWith upgraded GB2 CPU chip, the game stick 4K TV games console is built-in more than 9 Emulators, compatible for MAME, PS1, GB, GBA, GBC, MD, SFC, FC and ATARI format games, which you can download and save at its Memory Card;Upgraded Smart Retro Game U DiskWireless TV game console with more than 10000 kinds of rich games is installed, 9 emulators supporting multiple games are installed, and a 32GB TF card is attached. Use upgraded game chips to support 8-bit, 16-bit, 32-bit, 64-bit, 128-bit and other emulators. It perfectly meets your needs for image quality and game fluency.2.4GHz wireless controllerEquipped with two 2.4Ghz wireless TV games controllers. Support up to 4 players at the same time, you can remotely control and enjoy the game on the sofa with your family or friends.Upgraded VersionSupport 25 languages.The latest wireless TV games console, with 64G Memory Card, built-in more than 10000 Games, searchable, collectible, archiveable, and support you to download your favorite games; Supports Multiple DevicesIt supports TV,computer,laptop and projector. Download Game StepsStep 1：Download game fileStep 2：Connect the TF card to the computer with the card readerStep 3：Copy the game files to the corresponding folder(the name of the emulator)Step 4：Insert the card into the game console,connect the game console and turn it onStep 5：Find your game and start playing(you can use the search function)"
Sega Sonic Frontiers Nintendo Switch,999.0,544.0,,https://www.jumia.ma/sega-sonic-frontiers-nintendo-switch-61070236.html,"SONIC, COMME JAMAIS AUPARAVANT ! Les mondes 
s’entrechoquent dans cette nouvelle aventure ultra rapide ! Sonic se 
retrouve perdu sur une île ancienne remplie de créatures étranges après 
être parti à la recherche des Chaos Emeralds. Explorez un monde 
époustouflant plein d’action, d’aventure et de mystère tout en 
affrontant des hordes d’ennemis surpuissants. Traversez les cinq îles de
 Starfall Islands à toute vitesse et atteignez de nouveaux sommets en 
explorant cette toute nouvelle zone ouverte. Lancez-vous à l’aventure, 
emparez-vous du pouvoir des ancêtres et faites tout votre possible pour 
arrêter ces mystérieux ennemis. Bienvenue dans la nouvelle évolution des jeux Sonic !Un
 jeu de plateforme en zone ouverte Traversez cinq îles principales 
gigantesques composées de forêts denses, de chutes d’eau majestueuses et
 de déserts brûlants, présentant toutes leurs propres défis et secrets à
 découvrir. Une liberté à toute vitesseDécouvrez 
tout ce que Starfall Islands peut offrir à une vitesse que seul Sonic 
est capable d’atteindre. Tracez votre propre chemin à travers une 
variété de quêtes secondaires, d’énigmes, de structures massives à 
explorer, de poissons à pêcher et de quelques amis à rencontrer… Relevez le défi du cyberespaceTrouvez
 les portails qui parsèment les îles et entrez dans les niveaux du 
cyberespace, des sessions classiques de plateformes 3D à haute vitesse 
qui testeront vos compétences. Cyber-combatStarfall
 Islands est rempli de créatures étranges que Sonic n’avait encore 
jamais rencontrées. Battez-vous de manière stratégique avec le tout 
nouveau système de combat et les améliorations de l’arbre de 
compétences. Venez à bout de tous vos adversaires, même les titans 
colossaux, en combinant esquives, parades, contres, combos, et la 
nouvelle compétence Course-boucle.Une nouvelle aventure pleine de mystère et d’intrigueIncarnez
 Sonic et tentez de déchiffrer les mystères que cachent les ruines d’une
 ancienne civilisation prise d’assaut par des hordes robotiques. Avec 
rien d’autre que des questions et une étrange voix pour vous 
accompagner, tentez de sauver vos amis et les habitants de Starfall 
Islands d’une gigantesque menace mécanique."
Nintendo Super Mario Bros. Wonder,749.0,595.0,,https://www.jumia.ma/nintendo-super-mario-bros.-wonder-64800067.html,"Nouvel univers. Nouveaux pouvoirs !Cette année, Mario a plus d’un tour dans son sac ! Accompagné de ses fidèles amis partez à la conquête d’un tout nouveau monde et de tous nouveaux niveaux à parcourir dans Super Mario Bros. Wonder exclusivement sur Nintendo Switch.Bowser n’a pas dit son dernier mot ! Cette fois-ci Mario se lance à la rescousse du Prince Florian dont le royaume a été envahi par son ennemi de toujours. Pour faire fuir la menace, parcourez les différents niveaux jusqu’à atteindre le drapeau. Sautez, nagez, courrez et parfois même volez pour avancer. Mais prenez garde aux ennemis qui vont vous barrer la route ! Pour les affronter, débloquer les pouvoirs classiques de Mario comme la boule de feu ou l’étoile qui le rend invincible mais découvrez aussi de tous nouveaux pouvoirs comme la pomme d’éléphant. Transformez-vous en éléphant pour encore plus de force !Chaque niveau vous promet son lot de surprises ! Trouvez-y la fleur prodige cachée pour que des choses étonnantes se produisent : des tuyaux prennent vie, des hordes d’ennemis apparaissent, ou bien encore les personnages changent d’apparence. Laissez-vous surprendre !Mario et ses amis sont de la partie ! En plus des personnages les plus familiers comme Mario, Luigi, Toad et la princesse Peach, jouez aussi avec la princesse Daisy et Yoshi. Choisissez votre personnage et embarquez famille et amis dans une aventure qui se partage jusqu’à 4 joueurs en local"
Warner Home Video Games Back 4 Blood PlayStation 4,299.0,199.0,,https://www.jumia.ma/back-4-blood-playstation-4-warner-home-video-games-mpg1383428.html,"Back 4 Blood est un FPS coopératif avec des zombies, développé par les créateurs de la franchise acclamée par la critique Left 4 Dead L'histoire se déroule après la propagation d'une épidémie transmise par un ver parasite et ayant contaminé ou tué la plupart des êtres humains Un groupe de vétérans de l'apocalypse nommé les Nettoyeurs se mobilise contre les Infestés, pour reprendre le contrôle de ce qu'il reste de la civilisation Édition Spéciale : Édition D1 Limitée Contient le jeu de base et un boîtier métallique exclusif. Un pack de skins : Armes d’Elite de Fort Hope en Bonus de Précommande."
JBL Casque TUNE 520BT Noir,1.0,760.0,,https://www.jumia.ma/jbl-casque-tune-520bt-noir-65752841.html,"Casque JBL TUNE 520BT NoirPersonnalisez votre expérience d’écouteTéléchargez l’application gratuite JBL Headphones pour adapter le son à votre guise avec l’EQ. Les invites vocales dans votre langue vous guident à travers les différentes fonctionnalités du casque Tune 520BT. Son JBL Pure BassLe casque JBL Tune 520BT est doté du célèbre son JBL Pure Bass, le même qui anime les lieux les plus célèbres du monde entier. Casque JBL TUNE 520BT prix Maroc Technologie Bluetooth 5.3 sans filDiffusez en connexion sans fil un son de haute qualité depuis votre smartphone, sans cordons encombrants, grâce à la toute dernière technologie Bluetooth.Caractéristiques techniques:Model : Casque JBL TUNE 520BTCouleur : NoirRéférence : JBLT520BTBLKEUTaille des Hauts-Parleurs (mm) : 33Nombre de Microphones : 1Sensibilité des Haut-Parleurs à 1kHz / 1mW (dB) : 102 dB SPL@ 1kHz 1mWRéponse en fréquence dynamique (Hz) : 20 Hz – 20 kHzImpédance (ohms) : 30Profils Bluetooth : HFP 1.7.2, AVRCP 1.6.2, A2DP 1.3.2Fréquence de l’émetteur Bluetooth : 2.4 GHz – 2.4835 GHzModulation de l’emetteur Bluetooth : GFSK, π/4-DQPSK, 8-DPSKPuissance de l’émetteur Bluetooth : 6 dBm (E.I.R.P)Version du Bluetooth : 5.3Temps de charge (heures si vide) : 2Autonomie de lecture maximum (heures) : 57Contenu de la boîte : 1 casque JBL Tune 520BT; 1 câble de recharge USB-C; 1 livret de garantie/avertissements; 1 guide de démarrage rapideProduit Neuf ."
Sony Manette PS5 DualSense V2 (Rouge volcanique),1.0,989.0,,https://www.jumia.ma/sony-manette-ps5-dualsense-v2-rouge-volcanique-65753303.html,"La manette PS5 DualSense Sterling Silver sans fil pour vous permet d’explorer de nouvelles dimensions de gaming. Grâce à son retour haptique qui simule les interactions de l’environnement et le recul des armes, cette manette révolutionnaire offre une expérience immersive. Les boutons adaptatifs offrent diverses sensations en fonction de l’équipement et de l’environnement du gaming. Les sticks améliorés augmentent la précision et la barre lumineuse réinventée ajoute une touche esthétique. Le haut-parleur, le microphone intégré et la sortie casque offrent des options audio étendues, tandis que la touche Create vous permet de capturer et de partager vos moments épiques de gaming. L’accéléromètre et le gyroscope intégrés qui détectent le mouvement améliorent votre expérience de gaming. La manette Playstation 5 DualSense Sterling Silver, avec sa batterie intégrée, est l’outil idéal pour maximiser l’utilisation de votre console."
Atlus Yakuza Kiwami 2 (PS4/PS5),499.0,349.0,,https://www.jumia.ma/atlus-yakuza-kiwami-2-ps4ps5-65035951.html,"version Japonaise, neuf sous blister(boîte & notice en langue Japonaise)Jeu non zoné compatible PlayStation 4 Européenne Détails Langue(s) - Éditeur Sega Genre Action Joueur(s) - Date de sortie 2017/12/07"
Nintendo Super Smash Bros. Ultimate • Jeu Nintendo Switch,899.0,699.0,,https://www.jumia.ma/nintendo-super-smash-bros.-ultimate-jeu-nintendo-switch-65621330.html,"Quel jeu de combat réunit plus de 70 personnages jouables, tous issus des univers mythiques du jeu vidéo ? Pour son arrivée sur Nintendo Switch, la saga Super Smash Bros revient en version ultime. Les règles, elles, restent les mêmes : pour gagner, vous devez éjecter vos adversaires en dehors de l’écran !Plus de 100 stages uniques : les terrains sont directement inspirés des univers des différentes licences Nintendo pour une immersion totale. En plus des anciens stages retravaillés en HD, découvrez de nouvelles arènes comme la Tour du prélude de The Legend of Zelda : Breath of the Wild ou l’Hôtel de Ville de New Donk City de Super Mario Odyssey.Smashez à toutes les sauces, où vous voulez, quand vous voulez ! Affrontez vos proches comme bon vous semble : que ce soit sur grand écran dans votre salon ou à l’extérieur. Jouez avec la manette Controller Pro, en mode portable, avec le Joy-Con grip et même avec la manette GameCube pour les nostalgiques ! Connectez vous en local pour affronter vos proches en toutes situations ou défiez même des joueurs du monde entier en jouant en ligne ! Dans votre salon, combattez jusqu’à 8 joueurs sur l’écran de votre TV."
UBISOFT Steep PS4 Et Inclus PS5,699.0,199.0,,https://www.jumia.ma/ubisoft-steep-ps4-et-inclus-ps5-51897877.html,"Parcourez un immense monde ouvert inspiré des Alpes et de l'Alaska, où la poudreuse est toujours bonne et la piste infinie. Défiez et domptez les sommets les plus épiques en ski, wingsuit, snowboard ou encore en parapente. Lancez-vous seul ou aux côtés d'autres joueurs. Enregistrez et partagez vos figures les plus éblouissantes. Laissez vos amis suivre vos traces, réalisez des figures incroyables et revivez vos chutes les plus épiques.LA MONTAGNE COMME TERRAIN DE JEUExplorez librement l'open world et profitez-en pour découvrir l'immense domaine skiable.· Choisissez parmi quatre façons de parcourir la montagne : en ski, wingsuit, snowboard ou parapente.· Eclatez-vous dans les airs ou sur les pentes enneigées, découvrez des lieux secrets, ou profitez tout simplement de l'immense beauté que les Alpes et l'Alaska ont à vous offrir.VIVEZ DES MOMENTS INOUBLIABLES AVEC VOS AMISPartagez avec vos amis des moments intenses d'émotion et d'action.· Rencontrez vos amis sans temps de chargement et choisissez de les suivre ou de jouer ensemble.· Regroupez-vous avec vos amis pour faire des cascades inimaginables ; vous pouvez même combiner plusieurs sports pour créer des figures incroyables.· Défiez vos amis de battre vos propres records, scores et tracés.PARTICIPEZ À DE NOMBREUX DEFISProuvez que vous êtes le roi de la montagne en relevant des défis uniques et spectaculaires qui mettront vos compétences à l'épreuve.· Participez aux défis spécifiques à chaque discipline, comme Big Air, Vol de proximité et Slaloms en forêt.· Entrez en compétition avec vos amis et avec la communauté sur n'importe quel défi grâce aux classements.· Vivez des quêtes épiques pour explorer les secrets de la Montagne et partager des moments uniques de glisse.PARTAGEZ TOUTVous souhaitez immortaliser l'un de vos exploits ? Revivez vos moments les plus épiques et partagez vos vidéos sur les réseaux sociaux. A chaque fois que vous êtes le premier à descendre une pente, vous créez instantanément un parcours unique qui peut être partagé en ligne, afin que vos amis puissent suivre vos traces. Revivez vos courses les plus spectaculaires, vos chutes les plus drôles et vos meilleures figures ! Réglez l'angle de la caméra, le rythme et la vitesse pour créer le post idéal."
Sega Sonic Frontiers Nintendo Switch,1.0,579.0,,https://www.jumia.ma/sega-sonic-frontiers-nintendo-switch-59940509.html,"Sonique comme jamais auparavant !mondes entrent en collision dans cette nouvelle aventure à grande vitesse !Après être parti à la recherche de l'Émeraude du Chaos, Sonic se retrouve sur une île ancienne peuplée d'étranges créatures. Explorez un monde époustouflant d'action, d'aventure et de mystère tout en combattant des hordes d'ennemis surpuissants. Atteignez de nouveaux sommets en traversant les cinq îles des îles Starfall et explorez ce tout nouvel espace ouvert. Embarquez pour une aventure, saisissez le pouvoir de vos ancêtres et faites tout ce que vous pouvez pour arrêter ces mystérieux ennemis.Bienvenue dans la prochaine évolution de Sonic Gaming !Open World Platformer Traversez cinq îles principales massives de forêts denses, de cascades majestueuses et de déserts brûlants, chacune avec ses propres défis et mystères à découvrir. .Liberté à toute vitesseDécouvrez toute l'île de Starfall à toute vitesse avec Sonic. Frayez-vous un chemin à travers diverses quêtes secondaires, des énigmes, des structures colossales à explorer, des poissons à pêcher, des amis à rencontrer... Engagez-vous dans des niveaux de cyberespace, des sessions de plateforme 3D classiques à grande vitesse pour perfectionner vos compétences.Cyber ​​​​CombatLes îles Starfall sont remplies d'étranges créatures que Sonic n'a jamais rencontrées auparavant. Combattez stratégiquement avec un tout nouveau système de combat et des améliorations de l'arbre de compétences. Combinez esquives, parades, contres, combos et nouvelles capacités de boucle pour déjouer tous les adversaires, y compris les titans géants.Une nouvelle aventure pleine de mystère et d'intrigueIncarnez Sonic et découvrez les mystères cachés dans les ruines d'une ancienne civilisation envahie par des hordes de robots. Avec juste une question et une voix étrange, vous essayez de sauver vos amis et les habitants des îles Starfall de la menace d'une machine géante."
XBOX Manette Xbox Series sans fil Jaune Electric,1.0,899.0,,https://www.jumia.ma/xbox-manette-xbox-series-sans-fil-jaune-electric-60837991.html,"Donnez une nouvelle dimension à votre jeuDécouvrez le design modernisé de la manette sans fil Xbox – Jaune Electric Volt, avec ses surfaces texturées et sa géométrie raffinée, pour un confort de jeu accru. Enregistrez et partagez du contenu facilement, avec le nouveau bouton de partage. Connectez, jouez et basculez rapidemententre les appareils."
Elden Ring,700.0,500.0,,https://www.jumia.ma/generic-elden-ring-65789547.html,"DescriptionL'Ordre d'or a été anéanti. Levez-vous, Sans-éclat, et puisse la grâce guider vos pas. Brandissez la puissance du Cercle d'Elden. Devenez Seigneur de l'Entre-terre. ELDEN RING, développé par FromSoftware Inc. et produit par BANDAI NAMCO Entertainment Inc., est un Action-RPG de fantasy et le jeu le plus ambitieux jamais créé par FromSoftware, qui a pour théâtre un monde nimbé de mystère où le danger est omniprésent.L'histoireDans l'Entre-terre où règne la reine Marika l'Éternelle, le Cercle d'Elden, source vitale de l'Arbre-Monde, fut brisé.Les descendants de Marika, tous des demi-dieux, revendiquèrent les éclats du Cercle d'Elden, également appelés runes majeures. Ainsi débuta l'Éclatement, une guerre émanant de la folie provoquée par leur puissance fraîchement acquise. Une guerre qui sonna le renoncement de la Volonté suprême.Ainsi viendra l'heure des Sans-éclats, eux à qui se refusa jadis la grâce dorée, et qui furent exilés de l'Entre-terre.Vous qui avez péri et qui pourtant vivez, cheminez vers l'Entre-terre, par-delà la Mer de brume, pour vous tenir devant le Cercle d'Elden.Et ainsi en devenir Seigneur.Un nouvel univers de fantasy Explorez l'Entre-terre, un nouveau monde de fantasy conçu par Hidetaka Miyazaki, créateur de l'incontournable série de jeux vidéo DARK SOULS, et George R. R. Martin, auteur de la série de romans de fantasy au succès mondial Le Trône de fer. Partez en quête du puissant et mystérieux Cercle d'Elden. Rencontrez des adversaires à l'histoire riche, des personnages qui pourront devenir vos alliés comme vos ennemis, et de redoutables créatures."
Sega Yakuza: Like A Dragon - Day Ichi Steelbook Edition (PS4),499.0,399.0,,https://www.jumia.ma/sega-yakuza-like-a-dragon-day-ichi-steelbook-edition-ps4-65625163.html,"Un nouveau héros habité par une grande rancœur: incarnez ichiban kasuga, un yakuza trahi par l’homme qu’il admirait autrefoisUne refonte du système de combat: ecrasez vos adversaires dans des combats dynamiques au tour par tour, alternez entre plus de 19 classes différentes allant de garde du corps à musicienFaites la connaissance d’alliés hors normes: recrutez jusqu’à 7 membres dans votre équipe constituée des rejetés de la société et développez vos liens avec eux pour débloquer de nouvelles capacités"
Sony Sac De Rangement Pour Console PS5  Best quality,2.0,1.0,,https://www.jumia.ma/sony-sac-de-rangement-pour-console-ps5-best-quality-66039871.html,"Transporter et protéger votre PlayStation 5 n’a jamais été aussi facile grâce au sac de rangement pour console PS5 (bleu). Conçu avec soin, ce sac allie élégance, durabilité et praticité pour répondre aux besoins des gamers nomades. Il est l’accessoire incontournable pour préserver votre console en toute sécurité. Avec son design bleu vibrant, le sac de rangement pour console PS5 (bleu) ne passe pas inaperçu. Son apparence élégante et ses finitions soignées reflètent la modernité et l’exclusivité de votre console PS5. Ce sac est conçu pour s’adapter parfaitement à la forme de la PS5 et de ses accessoires. Grâce à sa poignée robuste et sa sangle ajustable, il offre une prise en main confortable et une option de portabilité adaptée à vos besoins. Fabriqué à partir de matériaux résistants, le sac de rangement pour Console PS5 (bleu) protège votre console contre les chocs, les rayures et les éclaboussures. Il est conçu pour résister aux déplacements fréquents tout en maintenant votre PS5 en parfait état."
Nintendo Switch Mario vs. Donkey Kong,699.0,609.0,5.0,https://www.jumia.ma/nintendo-switch-mario-vs.-donkey-kong-64798279.html,"L’affrontement qui a enflammé la console game Boy Advance il y a 20 ans fait son grand retour dans une version entièrement retravaillée !Donkey Kong, le premier antagoniste de Mario, a frappé un grand coup : il s’est pris de passion pour les jouets mini-Mario, de toutes nouvelles reproductions miniatures du plombier moustachu, et a décidé de voler tout le stock disponible…Vous ne pouvez laisser passer cet affront, incarnez Mario et déjouez les plans du primate à travers de nombreux niveaux qui sont autant de casse-têtes ! Au début de chaque niveau, observez bien les ennemis, interrupteurs et accès possibles. Utilisez ensuite vos méninges, votre adresse et toutes les aptitudes de Mario pour venir à bout de ces véritables puzzles !Traversez les niveaux sans vous faire toucher puis récupérez les clés pour délivrer les jouets de leur prison ! A la fin de chaque monde, préparez-vous pour un combat acharné qui mêlera stratégie et rapidité contre le terrible Donkey Kong ! Besoin de l’aide d’un ami ? Utilisez votre 2nd Joy-Con et faites appel à ce bon vieux Toad ! A deux joueurs en coopération locale, déjouez pièges et embûches, et mettez fin au casse du siècle une bonne fois pour toutes !"
Manette de Jeu sans fil Royal dualshock avec Support Smartphones Bluetooth 4.0,349.0,275.0,,https://www.jumia.ma/generic-manette-de-jeu-sans-fil-royal-dualshock-avec-support-smartphones-bluetooth-4.0-65774122.html,"Bluetooth 4.0 Manette de Jeu sans fil avec Support Smartphones / Joystick manette de jeu sans fil  Joystick Bluetooth avec Support pour tous smartphones – manette de jeu sans fil Bluetooth , extensible, avec déclencheur Mobile, Joystick PUBG, pour Smartphones Android et iOS"
"Wireless Mini Keyboard with Touchpad, Backlit, Mouse Remote, 2.4GHz Wireless Keyboard Compatible with Android TV Box, Smart TV,",165.0,125.0,,https://www.jumia.ma/generic-wireless-mini-keyboard-with-touchpad-backlit-mouse-remote-2.4ghz-wireless-keyboard-compatible-with-android-tv-box-smart-tv-65638121.html,"Mini RT-MWK082.4GHz sans fil de poche 92 touches clavier Touchpad souris ipazzport PortableClavier sans fil 2,4 GHz avec pavé tactile.1 x clavier sans fil à clavier sans fil de 2,4 GHz, 1 récepteur, 1 manuel d'utilisation en anglais"
SWAROVSKI Lucent Ballpoint Pen Yellow Gold Plated,1.0,999.0,,https://www.jumia.ma/swarovski-lucent-ballpoint-pen-yellow-gold-plated-65862869.html,"Exude brilliance in any task with this striking ballpoint pen. A feat of innovation, this bold and playful design catches the light with a multitude of dazzling flatback crystals inspired by jewellery techniques and is stamped with the Swarovski logo.With a dynamic twist mechanism to open and a sleek, gold-tone plated setting, it's the perfect gift for a loved one, or yourself."
"Naughty Dog Uncharted 4 ""A Thief's End"" + The Last of us Remastered PS4",799.0,699.0,,https://www.jumia.ma/naughty-dog-uncharted-4-a-thiefs-end-the-last-of-us-remastered-ps4-65797335.html,"Product 1: Enhanced visuals: Completely rebuilt from the ground up using Naughty Dogs latest PS5engine technology to improve every visual detail, The Last of Us experience has been faithfully enhanced with more realistic lighting and atmosphere, more intricate environments and creative reimagining of familiar spacesProduct 1: Fast loading: Initial loading times are near instant, and seamless after the first instance thanks to the PS5 consoles SSD soyou can pick up where you left off in the story and load specific encounters and chapters more quicklyProduct 1: Haptic feedback: DualSense wireless controller haptic feedback support for everyelevates combat encounters, and environments are brought to life through DualSense Wireless controller haptic sensations of subtle falling rain, the crunch of stepping on snow and more"
"Console de jeu vidéo sans fil, HD  620 jeux + 2 Manettes Mini TV pour loisirs familiaux, sortie AV",599.0,449.0,,https://www.jumia.ma/generic-console-de-jeu-video-sans-fil-hd-620-jeux-2-manettes-mini-tv-pour-loisirs-familiaux-sortie-av-65774263.html,"1. 620 jeux classiques: Un total de 620 jeux classiques sont intégrés, et il existe un grand nombre de jeux de haute qualité parmi lesquels vous pouvez choisir, sans téléchargement ni installation. Facile à utiliser, il suffit de brancher et de jouer .. 2. Applicable au système de télévision NTSC/PAL: Prise en charge de la sortie audio et vidéo haute définition, transmission précise sans délai, adapté au système TV NTSC/PAL, vous permettant de profiter facilement de jeux vifs et passionnants sur grand écran. 3. Équipé de doubles joysticks: Équipé de 2 joysticks réactifs, vous pouvez partager le jeu avec votre famille et vos amis. 4. Joystick à poignée souple: Le joystick avec une flexibilité et une sensibilité élevées vous assure une sensation lisse et confortable dans le jeu.Rappel chaleureux:Cette console ne prend en charge que la sortie AV, veuillez vérifier si votre téléviseur ou moniteur a un connecteur AV avant de passer une commande"
